latitude,longitude,port,mmsi
55.706853,9.556908,10,219030764
55.70748,9.55881,10,219017288
55.702805,12.643437,11,219002798
55.707093,12.646968,11,219025528
55.707195,12.646747,11,219019441
55.710913,12.64297,11,219027309
55.704015,12.61396,12,219001362
55.707082,12.61303,12,219020533
55.707103,12.6132,12,219002801
55.710497,12.603833,12,305287000
55.710603,12.603233,12,231846000
55.712175,12.61746,12,219024675
55.707963,12.599257,13,219008904
55.710282,12.591807,13,219004634
55.710487,12.599428,13,231846000
55.710497,12.603833,13,305287000
55.71143,12.601362,13,219024675
55.711562,12.59623,13,219026305
55.711582,12.596243,13,219026301
55.711615,12.596158,13,219026304
55.712477,12.588565,13,219000575
55.713332,12.589825,13,219004407
55.715803,12.592873,13,211787120
55.712565,12.632902,14,230138770
55.712638,12.633018,14,230129310
55.712642,12.618748,14,231846000
55.712745,12.633748,14,219007693
55.71277,12.632518,14,230942970
55.712812,12.632613,14,244645000
55.716123,12.628838,14,219027899
55.71754,12.630103,14,563070700
55.718093,12.630812,14,219024675
55.713713,10.018275,15,257898920
55.714272,10.018098,15,271001075
55.715147,10.016115,15,219023737
55.715452,10.018112,15,219032368
55.717142,10.009165,15,219000184
55.71475,4.747433,16,992191528
55.715667,4.7485,16,992191527
55.716383,4.75005,16,992191526
55.716108,12.592452,17,211787120
55.719077,12.600987,17,219006564
55.720138,12.601742,17,219008904
55.720302,12.59891,17,219029210
55.721692,12.6043,17,219006177
55.7186,4.795833,18,992191539
55.718633,4.793233,18,992191538
55.719217,4.797933,18,992191523
55.720383,4.799933,18,992191524
55.721317,4.80165,18,992191522
55.7206,11.709438,19,219003232
55.720723,11.714872,19,219023617
55.720783,11.71423,19,219024955
55.721037,11.708678,19,219003141
55.7224,11.761522,20,219023043
55.722513,11.760817,20,219031724
55.723982,12.602083,21,219024144
55.726137,12.587758,21,219029348
55.726233,12.587943,21,211349640
55.726625,12.587177,21,232050936
55.726218,12.585762,22,219022526
55.726218,12.587775,22,219029348
55.726233,12.587943,22,211349640
55.726263,12.586537,22,219031529
55.726345,12.585808,22,244153423
55.72635,12.58598,22,219029444
55.726625,12.587177,22,232050936
55.72679,12.585673,22,219032359
55.753943,11.32607,23,219000584
55.754032,11.323182,23,219000988
55.754077,11.32562,23,219000899
55.754667,11.323463,23,219013667
55.758872,12.6006,24,219028243
55.759613,12.602245,24,219017412
55.759622,12.60169,24,219009871
55.760005,12.603495,24,219029637
55.760127,12.603555,24,257058100
55.76047,12.603513,24,219022389
55.760537,12.603495,24,219022390
55.760678,12.601828,24,219025371
55.760822,12.600643,24,219000189
55.760833,12.601,24,219014219
55.762748,12.601103,24,219031192
55.766867,4.6473,25,219786000
55.767517,4.6483,25,992191518
55.821518,10.051882,26,219025774
55.821535,10.052408,26,219009081
55.821875,10.052278,26,219003113
55.821983,10.05255,26,219016689
55.822163,10.052283,26,219001182
55.822193,10.063763,26,219024794
55.82226,10.052787,26,219000781
55.822763,10.051708,26,219024831
55.822825,10.052375,26,219003656
55.822835,10.051647,26,219015332
55.824537,11.737478,27,219000121
55.825518,11.733172,27,219024652
55.849848,12.574118,28,219033674
55.849872,12.574308,28,219030768
55.85057,12.572015,28,219011448
55.850908,12.57419,28,219027576
55.853952,12.832252,29,265054000
55.855483,12.83375,29,265756000
55.855667,12.83325,29,265952000
55.855817,12.8303,29,219945000
55.85976,12.835192,29,218800000
55.860678,12.8284,29,314218000
55.855138,9.873177,30,255915683
55.858348,9.859228,30,219024814
55.858548,9.858825,30,219016645
55.85884,12.850852,31,265591210
55.859115,12.84979,31,265060520
55.85976,12.835192,31,218800000
55.860687,12.851087,31,265701610
55.86412,12.826625,32,305167000
55.865415,12.825433,32,265698740
55.865883,12.824883,32,265527020
55.866357,12.823663,32,265524530
55.866547,12.823357,32,230692000
55.866667,12.823248,32,265572330
55.86743,12.823438,32,265806660
55.8678,12.823793,32,265797590
55.864578,10.548998,33,219000734
55.865418,10.548535,33,219026261
55.883955,12.548453,34,219024705
55.88481,12.546635,34,219027828
55.886125,12.547575,34,219033187
55.886232,12.547307,34,219023030
55.903483,12.722332,35,265675230
55.903713,12.722678,35,265698740
55.909923,10.25463,36,219015532
55.909927,10.253642,36,219033214
55.90994,10.253662,36,219029177
55.909952,10.255603,36,219003383
55.910118,10.25581,36,219023467
55.910778,10.253843,36,219029338
55.910953,10.256047,36,219022352
55.911857,10.258978,36,219000762
55.912113,10.259163,36,219000734
55.912433,10.2599,36,219019887
55.91308,11.673628,37,219026457
55.913112,11.673735,37,219002269
55.915188,11.66938,37,219029386
55.938817,12.526525,38,219008234
55.93955,12.52867,38,219007862
55.939833,12.525905,38,219015336
55.941667,11.866667,39,219016223
55.942167,11.865272,39,219018998
55.9422,11.866422,39,219027804
55.957873,11.847928,40,231048000
55.961243,11.845202,40,219020398
55.962723,11.845252,40,219021388
55.963067,11.84398,40,219023312
55.963087,11.847822,40,219025740
55.963155,11.847523,40,219009183
55.963207,11.84731,40,220205000
55.963217,11.846733,40,219008474
55.963282,11.846502,40,219026595
55.963303,11.846202,40,220352000
55.963333,11.845,40,219029112
55.963443,11.848028,40,219002602
55.963558,11.84334,40,219032811
55.963635,11.84336,40,219024702
55.963837,11.845307,40,219021266
55.96532,11.84586,40,211376820
55.965518,11.842667,40,220432000
55.96575,11.84459,40,219017815
55.966147,11.844582,40,219000245
55.966428,11.843268,40,219000159
55.960508,12.01314,41,209968000
55.962677,12.01402,41,341810000
55.964718,12.000812,41,219025274
55.964883,12.001828,41,219009412
55.972083,11.370682,42,219023648
55.972112,11.37055,42,219033013
