latitude,longitude,port,mmsi
55.424667,13.826538,26,210095000
55.424882,13.824838,26,209864000
55.425333,13.817183,26,265513470
55.425448,13.817403,26,265768850
55.426137,13.821805,26,265724000
55.426148,13.825437,26,219028133
55.426292,13.823083,26,266334000
55.421223,10.379222,27,219024597
55.422663,10.38142,27,248221000
55.422767,10.381467,27,236111791
55.425193,10.384315,27,219011491
55.42809,10.399583,28,212503000
55.428198,10.392478,28,219011491
55.430183,10.408945,28,275510000
55.4475,8.479,29,219573000
55.44917,8.479525,29,244140000
55.44918,8.476323,29,219298000
55.449265,8.476163,29,219387000
55.4495,8.481488,29,246818000
55.449565,8.481532,29,244643000
55.449627,8.481492,29,246819000
55.451555,8.481038,29,219596000
55.451763,8.481113,29,211809000
55.452508,8.47665,29,211341960
55.453435,8.479013,29,255806364
55.448175,8.452498,30,995750020
55.448615,8.462168,30,219298000
55.451425,8.455207,30,995750022
55.45318,8.447512,30,246575000
55.45327,8.446595,30,219009101
55.453438,8.44711,30,246819000
55.453522,8.44656,30,244643000
55.453562,8.446483,30,246818000
55.454165,8.450738,30,238056000
55.45444,8.449545,30,995750021
55.449273,10.664338,31,219003103
55.449792,10.664002,31,219007393
55.449872,10.664197,31,219250000
55.449882,10.663578,31,219167000
55.450283,8.408693,32,219000604
55.450368,8.408753,32,219029233
55.453668,12.186577,33,219023752
55.454055,12.196388,33,219000551
55.454403,12.19156,33,246483000
55.455552,12.19694,33,219026000
55.457352,12.20057,33,209014000
55.455297,8.44074,34,244750825
55.455698,8.449387,34,995750021
55.457662,8.447988,34,258514000
55.457847,8.442368,34,219020041
55.458412,8.449852,34,257024000
55.460383,8.450233,34,219029726
55.460432,8.4403,34,219000603
55.460435,8.446852,34,246819000
55.460497,8.44698,34,246818000
55.460703,8.439647,34,219000604
55.460787,8.439772,34,219029233
55.461523,8.443255,34,219009101
55.462,8.437333,34,219615000
55.462192,8.44409,34,219014222
55.462202,8.443895,34,219043000
55.462593,8.442127,34,219009000
55.462672,8.444893,34,219679000
55.462792,8.445357,34,219000161
55.46302,8.442108,34,219017938
55.46312,8.445975,34,219027893
55.463247,8.442155,34,219009432
55.463488,8.445925,34,219022047
55.463645,8.445397,34,219570000
55.464018,8.443833,34,220446000
55.464082,8.44228,34,219669000
55.456088,12.244393,35,219461000
55.458353,12.240857,35,219001819
55.45979,12.202585,36,244770997
55.462067,12.202653,36,219000195
55.464043,12.202727,36,210544000
55.466317,12.2029,36,341412000
55.464398,8.44302,37,219016597
55.464603,8.44327,37,219034001
55.464617,8.442678,37,219021578
55.465092,8.43231,37,232008874
55.465428,8.433992,37,255915569
55.46676,8.435652,37,219616000
55.466973,8.435382,37,258687000
55.468072,8.433728,37,232054785
55.468802,8.43288,37,219022580
55.466022,10.527873,38,219348000
55.467683,10.528803,38,219024597
55.46809,10.530708,38,219024175
55.468682,10.531583,38,219032995
55.468895,10.530088,38,219011283
55.47005,10.536922,38,219006099
55.470492,10.536388,38,257100000
55.470563,10.539565,38,228085000
55.470685,10.534002,38,257182000
55.470935,10.536718,38,209952000
55.46874,12.195513,39,219003315
55.469425,12.19323,39,219032650
55.469653,12.193852,39,219012331
55.46982,12.194598,39,219030557
55.469957,12.193278,39,219015403
55.471342,12.194598,39,219024077
55.470692,8.423887,40,219029698
55.471715,8.424192,40,219000771
55.471715,8.423818,40,219001959
55.471727,8.423268,40,2190045
55.471737,8.424252,40,219024783
