latitude,longitude,port,mmsi
57.442443,10.550735,6,257445000
57.442745,10.550165,6,232746000
57.442825,10.546497,6,219005323
57.46259,10.537323,7,219029963
57.463238,10.536898,7,219032276
57.463773,10.53612,7,219031417
57.491725,10.505682,8,220076700
57.491922,10.505963,8,219000895
57.491942,10.506162,8,220368000
57.492027,10.504923,8,219028081
57.492043,10.507175,8,220024000
57.492098,10.50699,8,220256000
57.492152,10.506655,8,219005956
57.492165,10.504598,8,219021235
57.492233,10.504902,8,219904000
57.492323,10.507148,8,220359000
57.492582,10.504973,8,219024715
57.49265,10.505318,8,219024923
57.49266,10.504148,8,219013005
57.492717,10.50827,8,219001522
57.492718,10.505463,8,219006971
57.492837,10.505938,8,219023911
57.493152,10.506532,8,219001647
57.493333,10.5025,8,219005964
57.493572,10.502425,8,219003138
57.49366,10.50423,8,219029055
57.493712,10.50211,8,219002585
57.493928,10.502038,8,219010207
57.494088,10.501962,8,219012459
57.494115,10.500227,8,219000158
57.494167,10.501867,8,219005954
57.494633,10.503765,8,219015617
57.494972,10.49899,8,219000181
57.496068,10.50124,8,219000167
57.496467,10.502317,8,219006248
57.496612,10.502075,8,219022342
57.568013,11.586138,9,266203000
57.568562,11.586878,9,255806024
57.573452,11.777452,10,266186000
57.57436,11.778032,10,265627630
57.579517,11.690748,11,305299000
57.581037,11.678572,11,259101000
57.589143,9.974235,12,219022126
57.591933,9.973502,12,220012000
57.592265,9.962552,12,219020578
57.592315,9.965302,12,220278000
57.592333,9.964383,12,219014374
57.592365,9.961658,12,219030412
57.592383,9.964118,12,219007471
57.592387,9.962595,12,219012351
57.5924,9.962032,12,219025137
57.592443,9.962603,12,219007727
57.592505,9.961905,12,219003959
57.592513,9.963945,12,219032649
57.592585,9.983568,12,251267110
57.592597,9.960777,12,219029329
57.592632,9.96158,12,219026686
57.59264,9.96357,12,219031429
57.592685,9.964348,12,219106000
57.592705,9.965043,12,220368000
57.59272,9.960952,12,219005216
57.592735,9.962147,12,219005803
57.592735,9.960762,12,219006792
57.592763,9.961037,12,219008783
57.592785,9.963275,12,219030544
57.592787,9.964893,12,219012671
57.592803,9.960743,12,219015318
57.592848,9.960912,12,219006164
57.592853,9.960923,12,219010244
57.592858,9.961978,12,219005902
57.592895,9.96474,12,219011325
57.592983,9.961632,12,219006383
57.592987,9.964558,12,259028800
57.593025,9.964513,12,219787000
57.593033,9.966745,12,258092000
57.59309,9.962678,12,219006092
57.593115,9.963643,12,219012521
57.593123,9.96428,12,219002051
57.593167,9.978883,12,211916000
57.593205,9.964173,12,220043000
57.593225,9.981995,12,257819000
57.593267,9.962368,12,220051000
57.593288,9.971323,12,259490000
57.590695,11.68729,13,236306000
57.590835,11.688105,13,265056000
57.591607,9.954465,14,219011325
57.591623,9.953775,14,235006758
57.59169,9.955452,14,219026081
57.591793,9.953763,14,219002586
57.591855,9.956045,14,219015595
57.591942,9.953847,14,219002307
57.592093,9.969023,14,219022126
57.592117,9.956792,14,219006918
57.592185,9.955052,14,219004265
57.592207,9.956895,14,219001522
57.592265,9.962552,14,219020578
57.592315,9.965302,14,220278000
57.592333,9.964383,14,219014374
57.592365,9.961658,14,219030412
57.592383,9.964118,14,219007471
57.592387,9.962595,14,219012351
57.5924,9.962032,14,219025137
57.592443,9.962603,14,219007727
57.592452,9.95689,14,219025245
57.592513,9.963945,14,219032649
57.59254,9.957983,14,258542000
57.592545,9.962635,14,219003959
57.592597,9.960773,14,219029329
57.592632,9.96158,14,219026686
57.59264,9.96357,14,219031429
57.592645,9.95532,14,219018892
57.592673,9.956828,14,257541000
57.592685,9.964348,14,219106000
57.592705,9.965043,14,220368000
57.59272,9.960952,14,219005216
57.592735,9.962147,14,219005803
57.592735,9.960762,14,219006792
57.592763,9.961037,14,219008783
57.592785,9.963275,14,219030544
57.592787,9.964893,14,219012671
57.592803,9.960743,14,219015318
57.592848,9.960912,14,219006164
57.592853,9.960923,14,219010244
57.592858,9.961978,14,219005902
57.592877,9.955643,14,220038000
57.592942,9.956423,14,219787000
57.592967,9.955745,14,244710825
57.592983,9.961632,14,219006383
57.592987,9.964558,14,259028800
57.593,9.95625,14,219006443
57.593027,9.957238,14,219005496
57.593027,9.955923,14,265674430
57.593033,9.966745,14,258092000
57.59309,9.962678,14,219006092
57.593115,9.963643,14,219012521
57.593123,9.96428,14,219002051
57.593205,9.964173,14,220043000
57.59324,9.956563,14,219007596
57.593263,9.956377,14,219007577
57.593267,9.962368,14,220051000
57.592377,10.427735,15,219023115
57.59314,10.429063,15,219002973
